Segment_ID,K3_MC0,K3_MC1,K3_MC2
AA_100.0_11-Jan-2001_05:44,0.41804427,0.19839755,0.38355815
AA_100.0_11-Jan-2001_06:09,0.24677843,0.46282202,0.29039955
AA_100.0_11-Jan-2001_06:33,0.6634254,0.115282156,0.22129248
AA_100.0_11-Jan-2001_07:06,0.33326715,0.081404164,0.58532864
AA_101.0_11-Jan-2001_08:38,0.2122215,0.28832948,0.49944904
AA_101.0_11-Jan-2001_09:05,0.098842636,0.7194744,0.18168299
AA_101.0_11-Jan-2001_09:35,0.13676576,0.54074174,0.32249245
AA_102.0_11-Jan-2001_10:36,0.13676578,0.5407415,0.32249266
AA_102.0_11-Jan-2001_10:59,0.41321084,0.3638571,0.22293207
AA_102.0_11-Jan-2001_11:22,0.24685024,0.46278334,0.29036644
AA_102.0_11-Jan-2001_11:45,0.2122215,0.28832948,0.49944904
AA_102.0_11-Jan-2001_12:08,0.24682626,0.46279702,0.2903768
AA_102.0_11-Jan-2001_12:31,0.2122215,0.28832948,0.49944904
AA_102.0_11-Jan-2001_12:56,0.2122215,0.28832948,0.49944904
AA_102.0_11-Jan-2001_13:19,0.2122215,0.28832948,0.49944904
AA_102.0_11-Jan-2001_13:41,0.14730354,0.6237764,0.22892006
AA_102.0_11-Jan-2001_14:04,0.16612038,0.5383444,0.29553524
AA_102.0_11-Jan-2001_14:26,0.079793975,0.7320367,0.18816938
AA_102.0_11-Jan-2001_14:49,0.5184436,0.29779577,0.18376054
AA_102.0_11-Jan-2001_15:11,0.57375085,0.14579281,0.2804563
AA_102.0_11-Jan-2001_15:34,0.36490375,0.4621686,0.17292766
AA_102.0_11-Jan-2001_15:56,0.14949735,0.6268259,0.22367664
AA_102.0_11-Jan-2001_16:19,0.25047898,0.46590394,0.2836171
AA_102.0_11-Jan-2001_16:51,0.045666058,0.33057803,0.62375593
AA_102.0_11-Jan-2001_17:21,0.05298885,0.26599416,0.681017
AA_102.0_11-Jan-2001_17:54,0.544775,0.13343664,0.32178834
AA_102.0_11-Jan-2001_18:28,0.07329467,0.22110516,0.70560014
AA_102.0_11-Jan-2001_19:01,0.13434684,0.114439726,0.75121343
AA_102.0_11-Jan-2001_19:34,0.07722865,0.5884088,0.33436257
AA_102.0_11-Jan-2001_20:07,0.21857712,0.4327746,0.3486482
AA_102.0_11-Jan-2001_20:37,0.25512177,0.46173292,0.28314528
AA_102.0_11-Jan-2001_21:00,0.27219218,0.56453025,0.16327752
AA_102.0_11-Jan-2001_21:26,0.5678937,0.24454756,0.1875588
AA_102.0_11-Jan-2001_21:51,0.6368706,0.080845475,0.2822839
AA_102.0_11-Jan-2001_22:17,0.7934638,0.07085197,0.13568419
AA_102.0_11-Jan-2001_22:43,0.48727456,0.21292038,0.29980505
AA_102.0_11-Jan-2001_23:09,0.4180591,0.19839561,0.38354525
AA_102.0_11-Jan-2001_23:34,0.2122215,0.28832948,0.49944904
AA_102.0_11-Jan-2001_23:59,0.72184455,0.09534551,0.18280989
AA_102.0_12-Jan-2001_00:24,0.24681206,0.4628041,0.2903839
AA_102.0_12-Jan-2001_00:46,0.061120655,0.8092545,0.12962477
AA_102.0_12-Jan-2001_01:09,0.30855358,0.66669637,0.02474997
AA_102.0_12-Jan-2001_01:32,0.6883124,0.19105975,0.12062787
AA_102.0_12-Jan-2001_01:55,0.8170398,0.06278721,0.12017298
AA_102.0_12-Jan-2001_02:22,0.5737209,0.14579532,0.2804838
AA_102.0_12-Jan-2001_02:45,0.6671897,0.07661714,0.2561932
AA_102.0_12-Jan-2001_03:08,0.4179518,0.19841196,0.38363627
AA_102.0_12-Jan-2001_03:30,0.10078761,0.6615398,0.23767264
AA_102.0_12-Jan-2001_03:53,0.41799283,0.19840284,0.38360435
AA_102.0_12-Jan-2001_04:15,0.13643849,0.2303423,0.63321924
AA_102.0_12-Jan-2001_04:37,0.41809797,0.19839425,0.3835078
AA_102.0_12-Jan-2001_04:59,0.41799602,0.19840677,0.3835972
AA_102.0_12-Jan-2001_05:22,0.13649735,0.5352959,0.32820678
AA_102.0_12-Jan-2001_05:45,0.14100373,0.5086327,0.35036352
AA_102.0_12-Jan-2001_06:07,0.57373047,0.14579515,0.28047436
AA_102.0_12-Jan-2001_06:30,0.24683659,0.46279135,0.29037204
AA_102.0_12-Jan-2001_06:52,0.4896077,0.18536882,0.32502347
AA_102.0_12-Jan-2001_07:14,0.2122215,0.28832948,0.49944904
AA_102.0_12-Jan-2001_07:37,0.13676576,0.5407418,0.32249245
AA_102.0_12-Jan-2001_08:10,0.21562232,0.17795037,0.6064273
AA_102.0_12-Jan-2001_08:45,0.21564128,0.17796479,0.60639393
AA_102.0_12-Jan-2001_09:20,0.07968883,0.53810406,0.38220716
AA_102.0_12-Jan-2001_09:53,0.25029993,0.4660058,0.28369424
AA_102.0_12-Jan-2001_10:27,0.38364094,0.14072406,0.47563496
AA_102.0_12-Jan-2001_11:01,0.4180145,0.19840324,0.38358223
AA_102.0_12-Jan-2001_11:36,0.10056676,0.54353565,0.35589755
AA_102.0_12-Jan-2001_12:12,0.10053724,0.18382424,0.7156385
AA_102.0_12-Jan-2001_12:47,0.13676578,0.54074174,0.32249248
AA_102.0_12-Jan-2001_13:19,0.2122215,0.28832948,0.49944904
AA_102.0_12-Jan-2001_13:51,0.08084737,0.36652803,0.55262464
AA_102.0_12-Jan-2001_14:23,0.5834182,0.14576553,0.27081627
AA_102.0_12-Jan-2001_14:55,0.417953,0.19842997,0.383617
AA_102.0_12-Jan-2001_15:27,0.13643847,0.2303534,0.6332081
AA_102.0_12-Jan-2001_16:00,0.2122215,0.28832948,0.49944904
AA_102.0_12-Jan-2001_16:32,0.4917799,0.31189752,0.19632255
AA_102.0_12-Jan-2001_17:05,0.6041124,0.14064123,0.2552464
AA_102.0_12-Jan-2001_17:39,0.5705301,0.26608756,0.16338229
AA_102.0_12-Jan-2001_18:27,0.76033205,0.16700299,0.07266495
AA_103.0_02-Mar-2001_09:41,0.0018501277,0.0016009681,0.9965489
AA_103.0_02-Mar-2001_10:04,0.0022354184,0.00073207717,0.99703246
AA_103.0_02-Mar-2001_10:26,0.027845923,0.0018096365,0.9703444
AA_103.0_02-Mar-2001_10:48,0.00394033,0.006460241,0.9895994
AA_103.0_02-Mar-2001_11:10,0.023516681,0.18420722,0.79227614
AA_103.0_02-Mar-2001_11:32,0.049409587,0.32576174,0.6248287
AA_103.0_02-Mar-2001_11:54,0.02820017,0.21145442,0.7603454
AA_103.0_02-Mar-2001_12:16,0.056185067,0.11107696,0.8327379
AA_103.0_02-Mar-2001_12:38,0.056533616,0.09792304,0.8455434
AA_103.0_02-Mar-2001_13:00,0.043809094,0.07325026,0.88294065
AA_103.0_02-Mar-2001_13:22,0.02607245,0.04350035,0.9304272
AA_103.0_02-Mar-2001_13:44,0.035376523,0.07211613,0.8925073
AA_103.0_02-Mar-2001_14:11,0.0278337,0.050259672,0.9219066
AA_103.0_02-Mar-2001_14:42,0.039195124,0.29068756,0.6701173
AA_103.0_02-Mar-2001_15:12,0.03216322,0.056837894,0.91099894
AA_103.0_02-Mar-2001_15:42,0.10053723,0.18370168,0.7157611
AA_103.0_02-Mar-2001_16:12,0.056185067,0.11104351,0.83277136
AA_103.0_02-Mar-2001_16:42,0.07959365,0.15131412,0.7690922
AA_103.0_02-Mar-2001_17:13,0.08038563,0.12855263,0.7910617
AA_103.0_02-Mar-2001_17:45,0.02993533,0.056871366,0.91319335
AA_103.0_02-Mar-2001_18:17,0.025878798,0.0499491,0.92417216
AA_103.0_02-Mar-2001_18:51,0.018508486,0.12748583,0.8540057
AA_103.0_02-Mar-2001_19:24,0.022988787,0.037942868,0.9390683
AA_103.0_02-Mar-2001_19:57,0.020399632,0.038344413,0.9412559
AA_103.0_02-Mar-2001_20:30,0.03914007,0.0719567,0.88890326
AA_103.0_02-Mar-2001_21:04,0.024600124,0.12860294,0.8467969
AA_103.0_02-Mar-2001_21:35,0.032690447,0.054587293,0.91272223
AA_103.0_02-Mar-2001_21:57,0.049496695,0.08061553,0.86988777
AA_103.0_02-Mar-2001_22:19,0.043611325,0.07892607,0.87746257
AA_103.0_02-Mar-2001_22:40,0.0803859,0.12862708,0.790987
AA_103.0_02-Mar-2001_23:02,0.035502035,0.061923854,0.9025741
AA_103.0_02-Mar-2001_23:23,0.056533635,0.09793447,0.84553194
AA_103.0_02-Mar-2001_23:44,0.019489681,0.12164529,0.858865
AA_103.0_03-Mar-2001_00:06,0.032830782,0.31739685,0.6497724
AA_103.0_03-Mar-2001_00:27,0.019413717,0.41221565,0.56837064
AA_103.0_03-Mar-2001_00:47,0.030295154,0.40594864,0.5637562
AA_103.0_03-Mar-2001_01:08,0.04341641,0.69663787,0.2599457
AA_103.0_03-Mar-2001_01:28,0.035501864,0.07153291,0.8929652
AA_103.0_03-Mar-2001_01:48,0.09467686,0.29045224,0.61487097
AA_103.0_03-Mar-2001_02:09,0.03006113,0.21113542,0.7588034
AA_103.0_03-Mar-2001_02:29,0.040945668,0.27426627,0.6847881
AA_103.0_03-Mar-2001_02:50,0.032035932,0.061140746,0.90682334
AA_103.0_03-Mar-2001_03:10,0.024249371,0.21333653,0.7624141
AA_103.0_03-Mar-2001_03:31,0.016844025,0.13030818,0.8528478
AA_103.0_03-Mar-2001_03:52,0.016123999,0.029982632,0.95389336
AA_103.0_03-Mar-2001_04:12,0.007173688,0.012075571,0.98075074
AA_103.0_03-Mar-2001_04:33,0.0049290173,0.00761508,0.9874559
AA_103.0_03-Mar-2001_04:53,0.004080066,0.0061815977,0.98973835
AA_103.0_03-Mar-2001_05:14,0.0027446174,0.0041458067,0.9931096
AA_103.0_03-Mar-2001_05:35,0.002260937,0.0035338644,0.9942052
AA_103.0_03-Mar-2001_05:56,0.0030836123,0.003962754,0.9929536
AA_103.0_03-Mar-2001_06:16,0.002400808,0.0033904456,0.99420875
AA_103.0_03-Mar-2001_06:39,0.0075358967,0.003231823,0.98923224
AA_103.0_03-Mar-2001_06:59,0.0022653963,0.003240389,0.99449426
AA_103.0_03-Mar-2001_07:21,0.0022038084,0.003263643,0.9945325
AA_103.0_03-Mar-2001_07:43,0.022583554,0.0036820716,0.9737344
AA_103.0_03-Mar-2001_08:03,0.02868889,0.007464117,0.963847
AA_103.0_03-Mar-2001_08:23,0.010542096,0.004714339,0.9847436
AA_103.0_03-Mar-2001_08:44,0.0038237395,0.0051483014,0.99102795
AA_103.0_03-Mar-2001_09:05,0.016351627,0.00308218,0.9805662
AA_103.0_03-Mar-2001_09:26,0.0022392548,0.0030818065,0.9946789
AA_103.0_03-Mar-2001_09:47,0.007994157,0.0022557718,0.98975
AA_103.0_03-Mar-2001_10:08,0.0070585394,0.0025446091,0.99039686
AA_103.0_03-Mar-2001_10:28,0.01501077,0.0039626407,0.9810266
AA_103.0_03-Mar-2001_10:49,0.0033092042,0.004111465,0.9925793
AA_103.0_03-Mar-2001_11:10,0.0034697761,0.004973188,0.99155706
AA_103.0_03-Mar-2001_11:31,0.029631311,0.0035623906,0.96680635
AA_103.0_03-Mar-2001_11:53,0.027492918,0.004223213,0.96828383
AA_103.0_03-Mar-2001_12:14,0.021927767,0.0030975991,0.97497463
AA_103.0_03-Mar-2001_12:35,0.0021075176,0.0030224768,0.99487
AA_103.0_03-Mar-2001_12:57,0.031417478,0.0033784541,0.96520406
AA_103.0_03-Mar-2001_13:18,0.05230691,0.0043120156,0.943381
AA_103.0_03-Mar-2001_13:39,0.024848653,0.0036467684,0.97150457
AA_103.0_03-Mar-2001_14:01,0.04813322,0.0028342437,0.94903255
AA_103.0_03-Mar-2001_14:22,0.036258917,0.004150077,0.95959103
AA_103.0_03-Mar-2001_14:44,0.020338902,0.005927998,0.9737331
AA_103.0_03-Mar-2001_15:05,0.026751207,0.0033326014,0.9699162
AA_103.0_03-Mar-2001_15:27,0.094557874,0.003650773,0.9017914
AA_103.0_03-Mar-2001_15:49,0.03331634,0.009243663,0.95743996
AA_103.0_03-Mar-2001_16:10,0.040751282,0.0033995416,0.9558492
AA_103.0_03-Mar-2001_16:32,0.031572737,0.0049559474,0.9634713
AA_103.0_03-Mar-2001_16:53,0.03937585,0.0040328996,0.95659125
AA_103.0_03-Mar-2001_17:15,0.026660059,0.003913878,0.96942604
AA_103.0_03-Mar-2001_17:36,0.042354207,0.0048431573,0.9528026
AA_103.0_03-Mar-2001_17:57,0.003916017,0.010844547,0.98523945
AA_103.0_03-Mar-2001_18:18,0.022893807,0.004901779,0.97220445
AA_103.0_03-Mar-2001_18:39,0.04299724,0.0043583354,0.95264447
AA_103.0_03-Mar-2001_19:00,0.022969278,0.0049792877,0.97205144
AA_103.0_03-Mar-2001_19:21,0.005759969,0.006938468,0.9873016
AA_103.0_03-Mar-2001_19:57,0.0070583555,0.008352538,0.9845891
AA_104.0_03-Mar-2001_20:38,0.058413755,0.0031889025,0.9383973
AA_104.0_03-Mar-2001_20:59,0.048579153,0.004575521,0.94684535
AA_104.0_03-Mar-2001_21:20,0.021311354,0.0050016763,0.973687
AA_104.0_03-Mar-2001_21:41,0.0530148,0.006439061,0.9405461
AA_104.0_03-Mar-2001_22:02,0.010601192,0.0076518087,0.981747
AA_104.0_03-Mar-2001_22:23,0.03972497,0.005240792,0.95503426
AA_104.0_03-Mar-2001_22:43,0.08371803,0.005544731,0.9107373
AA_104.0_03-Mar-2001_23:04,0.11477176,0.00645212,0.87877613
AA_104.0_03-Mar-2001_23:25,0.11993373,0.0048317774,0.8752345
AA_104.0_03-Mar-2001_23:46,0.10322619,0.007285066,0.88948876
AA_104.0_04-Mar-2001_00:07,0.07248127,0.010787401,0.91673136
AA_104.0_04-Mar-2001_00:27,0.18028712,0.010159987,0.8095529
AA_104.0_04-Mar-2001_00:48,0.16629747,0.007918205,0.82578427
AA_104.0_04-Mar-2001_01:09,0.17588553,0.0053797206,0.81873477
AA_104.0_04-Mar-2001_01:30,0.10939883,0.0048655863,0.8857356
AA_104.0_04-Mar-2001_01:50,0.07474963,0.005826395,0.91942394
AA_104.0_04-Mar-2001_02:11,0.060488634,0.0052504996,0.93426085
AA_104.0_04-Mar-2001_02:32,0.01042027,0.007362023,0.98221767
AA_104.0_04-Mar-2001_02:53,0.031813823,0.00813434,0.96005183
AA_104.0_04-Mar-2001_03:13,0.008573742,0.009929422,0.9814968
AA_104.0_04-Mar-2001_03:34,0.079099186,0.010333273,0.9105676
AA_104.0_04-Mar-2001_03:55,0.034984358,0.01110537,0.95391023
AA_104.0_04-Mar-2001_04:16,0.054165494,0.01248386,0.9333506
AA_104.0_04-Mar-2001_04:37,0.09622315,0.0138047775,0.88997203
AA_104.0_04-Mar-2001_04:58,0.16193224,0.016638031,0.8214297
AA_104.0_04-Mar-2001_05:18,0.07377846,0.044323076,0.88189846
AA_104.0_04-Mar-2001_05:39,0.02472914,0.042628504,0.93264234
AA_104.0_04-Mar-2001_05:59,0.017921936,0.027496068,0.95458204
AA_104.0_04-Mar-2001_06:20,0.05657827,0.026606418,0.91681534
AA_104.0_04-Mar-2001_06:40,0.090071075,0.025269765,0.8846591
AA_104.0_04-Mar-2001_07:01,0.37575677,0.022585914,0.60165733
AA_104.0_04-Mar-2001_07:22,0.22578952,0.038411576,0.7357989
AA_104.0_04-Mar-2001_07:42,0.27443206,0.045222424,0.68034554
AA_104.0_04-Mar-2001_08:02,0.026422808,0.043901153,0.929676
AA_104.0_04-Mar-2001_08:23,0.13683878,0.056046914,0.80711436
AA_104.0_04-Mar-2001_08:43,0.37653792,0.01790544,0.6055566
AA_104.0_04-Mar-2001_09:04,0.20338766,0.016551556,0.7800608
AA_104.0_04-Mar-2001_09:24,0.20113005,0.022505356,0.7763646
AA_104.0_04-Mar-2001_09:44,0.1331758,0.005033714,0.8617905
AA_104.0_04-Mar-2001_10:04,0.1372439,0.0044013495,0.8583548
AA_104.0_04-Mar-2001_10:24,0.07489111,0.005780022,0.91932887
AA_104.0_04-Mar-2001_10:45,0.109811455,0.0032333024,0.8869552
AA_104.0_04-Mar-2001_11:05,0.09627958,0.001902052,0.90181834
AA_104.0_04-Mar-2001_11:26,0.092578344,0.002077865,0.9053438
AA_104.0_04-Mar-2001_11:47,0.10981903,0.0030779336,0.88710296
AA_104.0_04-Mar-2001_12:08,0.044692002,0.005341422,0.94996655
AA_104.0_04-Mar-2001_12:29,0.059488386,0.001824732,0.93868685
AA_104.0_04-Mar-2001_12:50,0.10293311,0.0023346755,0.89473224
AA_104.0_04-Mar-2001_13:11,0.08877446,0.0024122028,0.90881336
AA_104.0_04-Mar-2001_13:33,0.14648725,0.0028979736,0.8506148
AA_104.0_04-Mar-2001_13:54,0.053302713,0.0030865672,0.94361067
AA_104.0_04-Mar-2001_14:15,0.10267312,0.0027615842,0.8945653
AA_104.0_04-Mar-2001_14:36,0.057599127,0.0025048621,0.939896
AA_104.0_04-Mar-2001_14:57,0.057637528,0.002793659,0.9395688
AA_104.0_04-Mar-2001_15:18,0.06252606,0.0025658114,0.9349081
AA_104.0_04-Mar-2001_15:39,0.07416196,0.0031166798,0.9227213
AA_104.0_04-Mar-2001_16:00,0.0925786,0.003124829,0.9042966
AA_104.0_04-Mar-2001_16:22,0.097021416,0.0041593,0.89881927
AA_104.0_04-Mar-2001_16:43,0.14786142,0.002440436,0.8496981
AA_104.0_04-Mar-2001_17:05,0.053235065,0.0036791165,0.9430858
AA_104.0_04-Mar-2001_17:27,0.044859547,0.0019838298,0.9531566
AA_104.0_04-Mar-2001_17:48,0.043577977,0.003151543,0.9532705
AA_104.0_04-Mar-2001_18:09,0.039876357,0.005406835,0.95471686
AA_104.0_04-Mar-2001_18:30,0.0693532,0.0042687957,0.92637795
AA_104.0_04-Mar-2001_18:50,0.07979874,0.0028537002,0.91734755
AA_104.0_04-Mar-2001_19:11,0.08241978,0.01361737,0.90396285
AA_104.0_04-Mar-2001_19:32,0.05406458,0.0029380906,0.94299734
AA_104.0_04-Mar-2001_19:53,0.07843602,0.0025845063,0.91897947
AA_104.0_04-Mar-2001_20:13,0.03445974,0.0033735312,0.96216667
AA_104.0_04-Mar-2001_20:33,0.08544606,0.013885462,0.9006685
AA_104.0_04-Mar-2001_20:54,0.10784474,0.011299142,0.8808561
AA_104.0_04-Mar-2001_21:14,0.08476222,0.026604954,0.8886328
AA_104.0_04-Mar-2001_21:34,0.054528292,0.007420025,0.9380517
AA_104.0_04-Mar-2001_21:55,0.07641843,0.008246892,0.9153347
AA_104.0_04-Mar-2001_22:15,0.23007943,0.012717096,0.7572035
AA_104.0_04-Mar-2001_22:36,0.10932284,0.07304119,0.8176359
AA_104.0_04-Mar-2001_22:57,0.010273857,0.05937703,0.9303492
AA_104.0_04-Mar-2001_23:18,0.036162585,0.026742822,0.93709457
AA_104.0_04-Mar-2001_23:39,0.0766495,0.07366252,0.84968793
AA_104.0_05-Mar-2001_00:00,0.02693103,0.04857672,0.9244923
AA_104.0_05-Mar-2001_00:21,0.09877983,0.01067248,0.8905477
AA_104.0_05-Mar-2001_00:42,0.06965878,0.044321556,0.8860197
AA_104.0_05-Mar-2001_01:03,0.045951925,0.019623224,0.9344249
AA_104.0_05-Mar-2001_01:23,0.089237936,0.054033957,0.8567281
AA_104.0_05-Mar-2001_01:44,0.10192529,0.011177328,0.8868974
AA_104.0_05-Mar-2001_02:04,0.05292046,0.015639825,0.93143976
AA_104.0_05-Mar-2001_02:25,0.2436434,0.017924413,0.7384322
AA_104.0_05-Mar-2001_02:45,0.021456728,0.033951566,0.9445917
AA_104.0_05-Mar-2001_03:06,0.044741545,0.05587842,0.8993801
AA_104.0_05-Mar-2001_03:26,0.18428184,0.1414668,0.6742514
AA_104.0_05-Mar-2001_04:05,0.21229672,0.03628208,0.7514212
AA_105.0_05-Mar-2001_04:34,0.085306294,0.08177029,0.8329235
AA_105.0_05-Mar-2001_04:55,0.23701063,0.082649894,0.68033946
AA_105.0_05-Mar-2001_05:15,0.08038592,0.12863038,0.7909837
AA_105.0_05-Mar-2001_05:36,0.06800436,0.10660823,0.8253875
AA_105.0_05-Mar-2001_05:56,0.28654683,0.4223783,0.29107487
AA_105.0_05-Mar-2001_06:17,0.081122145,0.27991423,0.6389636
AA_105.0_05-Mar-2001_06:37,0.05299999,0.07246952,0.87453055
AA_105.0_05-Mar-2001_06:58,0.06752857,0.11064438,0.8218271
AA_105.0_05-Mar-2001_07:19,0.06743473,0.119832635,0.8127327
AA_105.0_05-Mar-2001_07:39,0.08989429,0.14542922,0.76467645
AA_105.0_05-Mar-2001_07:59,0.79350203,0.07084966,0.1356483
AA_105.0_05-Mar-2001_08:20,0.068004355,0.10660657,0.8253891
AA_105.0_05-Mar-2001_08:39,0.14478543,0.0525883,0.8026263
AA_105.0_05-Mar-2001_08:59,0.07203081,0.04546575,0.88250345
AA_105.0_05-Mar-2001_09:19,0.19052972,0.05026077,0.7592095
AA_105.0_05-Mar-2001_09:39,0.030483872,0.12738799,0.84212816
AA_105.0_05-Mar-2001_09:59,0.21122608,0.03057124,0.75820273
AA_105.0_05-Mar-2001_10:19,0.17532668,0.036425125,0.78824824
AA_105.0_05-Mar-2001_10:39,0.40015873,0.020778904,0.57906234
AA_105.0_05-Mar-2001_10:59,0.13557534,0.030798098,0.83362657
AA_105.0_05-Mar-2001_11:19,0.56914175,0.01910519,0.41175306
AA_105.0_05-Mar-2001_11:39,0.60303545,0.013617966,0.38334656
AA_105.0_05-Mar-2001_11:59,0.43057242,0.008797409,0.56063014
AA_105.0_05-Mar-2001_12:20,0.45055735,0.0059697013,0.54347295
AA_105.0_05-Mar-2001_12:40,0.22397184,0.01091576,0.76511246
AA_105.0_05-Mar-2001_13:01,0.16517773,0.009169678,0.8256526
AA_105.0_05-Mar-2001_13:21,0.5064156,0.0033280987,0.49025625
AA_105.0_05-Mar-2001_13:42,0.16443513,0.0046999156,0.83086497
AA_105.0_05-Mar-2001_14:03,0.19747351,0.0059221447,0.7966044
AA_105.0_05-Mar-2001_14:23,0.22139119,0.005032054,0.7735768
AA_105.0_05-Mar-2001_14:44,0.20903507,0.008289047,0.78267586
AA_105.0_05-Mar-2001_15:05,0.11172552,0.0064764945,0.88179797
AA_105.0_05-Mar-2001_15:26,0.12698102,0.020687956,0.85233104
AA_105.0_05-Mar-2001_15:46,0.22745071,0.029379802,0.7431695
AA_105.0_05-Mar-2001_16:07,0.3163889,0.00694499,0.676666
AA_105.0_05-Mar-2001_16:27,0.308245,0.007511162,0.68424386
AA_105.0_05-Mar-2001_16:47,0.25609455,0.010128092,0.7337774
AA_105.0_05-Mar-2001_17:07,0.28498855,0.0083165765,0.70669484
AA_105.0_05-Mar-2001_17:27,0.119039506,0.0068767457,0.87408376
AA_105.0_05-Mar-2001_17:46,0.102222405,0.008549872,0.88922775
AA_105.0_05-Mar-2001_18:06,0.31575194,0.013882507,0.6703655
AA_105.0_05-Mar-2001_18:25,0.07697987,0.0122211315,0.91079897
AA_105.0_05-Mar-2001_18:45,0.054486547,0.018057726,0.9274557
AA_105.0_05-Mar-2001_19:04,0.13865279,0.023034707,0.8383125
AA_105.0_05-Mar-2001_19:24,0.19224505,0.019327054,0.7884279
AA_105.0_05-Mar-2001_19:44,0.029659161,0.025876839,0.94446397
AA_105.0_05-Mar-2001_20:03,0.072676055,0.08192877,0.84539515
AA_105.0_05-Mar-2001_20:23,0.013396206,0.023866097,0.9627377
AA_105.0_05-Mar-2001_20:42,0.039904334,0.021814575,0.9382811
AA_105.0_05-Mar-2001_21:02,0.12655953,0.02596773,0.8474728
AA_105.0_05-Mar-2001_21:22,0.09958051,0.17919692,0.72122264
AA_105.0_05-Mar-2001_21:42,0.029475834,0.03849281,0.9320313
AA_105.0_05-Mar-2001_22:02,0.13834193,0.16696,0.6946981
AA_105.0_05-Mar-2001_22:22,0.0804863,0.024602484,0.8949112
AA_105.0_05-Mar-2001_22:42,0.19328126,0.085070506,0.7216483
AA_105.0_05-Mar-2001_23:02,0.09668649,0.048280198,0.85503334
AA_105.0_05-Mar-2001_23:23,0.14336337,0.013454187,0.84318244
AA_105.0_05-Mar-2001_23:43,0.07027132,0.019580854,0.91014785
AA_105.0_06-Mar-2001_00:04,0.059239663,0.018096928,0.9226634
AA_105.0_06-Mar-2001_00:25,0.20505007,0.025222113,0.7697279
AA_105.0_06-Mar-2001_00:45,0.1594892,0.014491121,0.8260197
AA_105.0_06-Mar-2001_01:06,0.010353567,0.016322557,0.9733239
AA_105.0_06-Mar-2001_01:29,0.013504244,0.022577157,0.9639186
AA_105.0_06-Mar-2001_02:07,0.020517142,0.034563858,0.944919
AA_105.0_06-Mar-2001_02:28,0.14457749,0.06733092,0.7880916
AA_105.0_06-Mar-2001_02:49,0.043809086,0.07324494,0.882946
AA_105.0_06-Mar-2001_03:10,0.07487303,0.09350393,0.831623
AA_105.0_06-Mar-2001_03:31,0.049496695,0.08061651,0.86988676
AA_105.0_06-Mar-2001_03:52,0.058192838,0.09172495,0.8500822
AA_105.0_06-Mar-2001_04:13,0.049494233,0.107815504,0.8426903
AA_105.0_06-Mar-2001_04:34,0.036024995,0.06054168,0.90343326
AA_105.0_06-Mar-2001_04:55,0.03979065,0.06553744,0.8946719
AA_105.0_06-Mar-2001_05:16,0.057252593,0.0840482,0.8586992
AA_105.0_06-Mar-2001_05:37,0.14049768,0.0852531,0.7742492
AA_105.0_06-Mar-2001_05:58,0.039140075,0.07199429,0.88886565
AA_105.0_06-Mar-2001_06:19,0.06823762,0.115038164,0.81672424
AA_105.0_06-Mar-2001_06:40,0.07959365,0.15136811,0.76903826
AA_105.0_06-Mar-2001_07:01,0.039296944,0.0852285,0.8754746
AA_105.0_06-Mar-2001_07:22,0.07959365,0.1514263,0.76898
AA_105.0_06-Mar-2001_07:43,0.04361136,0.07900128,0.8773874
AA_105.0_06-Mar-2001_08:04,0.0663755,0.11125041,0.8223741
AA_105.0_06-Mar-2001_08:25,0.08099045,0.59470344,0.3243061
AA_105.0_06-Mar-2001_08:46,0.15639253,0.08415008,0.7594574
AA_105.0_06-Mar-2001_09:07,0.25538868,0.16142692,0.58318436
AA_105.0_06-Mar-2001_09:28,0.52748907,0.14867114,0.32383978
AA_105.0_06-Mar-2001_09:49,0.6572081,0.041451097,0.30134082
AA_105.0_06-Mar-2001_10:10,0.2429325,0.014596881,0.74247056
AA_105.0_06-Mar-2001_10:31,0.5539657,0.0031858657,0.44284844
AA_105.0_06-Mar-2001_10:52,0.3821512,0.011420851,0.60642797
AA_105.0_06-Mar-2001_11:10,0.17278396,0.022906631,0.8043094
AA_106.0_06-Mar-2001_11:43,0.06437005,0.0072031864,0.9284268
AA_106.0_06-Mar-2001_12:04,0.07643874,0.0030751138,0.92048615
AA_106.0_06-Mar-2001_12:25,0.14266042,0.0053488486,0.85199076
AA_106.0_06-Mar-2001_12:46,0.038719684,0.009315008,0.95196533
AA_106.0_06-Mar-2001_13:07,0.012108706,0.016565692,0.97132564
AA_106.0_06-Mar-2001_13:27,0.012210451,0.015207241,0.97258234
AA_106.0_06-Mar-2001_13:48,0.10580989,0.0073175305,0.88687265
AA_106.0_06-Mar-2001_14:08,0.09055388,0.0116884485,0.8977577
AA_106.0_06-Mar-2001_14:28,0.10507541,0.0072862674,0.88763833
AA_106.0_06-Mar-2001_14:49,0.18619826,0.029911894,0.78388983
AA_106.0_06-Mar-2001_15:09,0.067222714,0.0046285274,0.92814875
AA_106.0_06-Mar-2001_15:29,0.13022059,0.0042453986,0.865534
AA_106.0_06-Mar-2001_15:49,0.27069175,0.004047862,0.72526044
AA_106.0_06-Mar-2001_16:10,0.29122913,0.0022522938,0.7065186
AA_106.0_06-Mar-2001_16:31,0.23387247,0.0021577238,0.76396984
AA_106.0_06-Mar-2001_16:51,0.14934804,0.0037564512,0.8468955
