Segment_ID,Salp_abundance,Euph_abundance,SalpEuph_diff
AA_14.0_05-Apr-1997_14:48,0,1,-1
AA_14.0_05-Apr-1997_15:18,0,3,-3
AA_14.0_05-Apr-1997_15:50,0,1,-1
AA_14.0_05-Apr-1997_16:23,0,2,-2
AA_14.0_05-Apr-1997_16:59,0,0,0
AA_14.0_05-Apr-1997_17:36,0,1,-1
AA_14.0_05-Apr-1997_18:14,0,2,-2
AA_14.0_05-Apr-1997_18:51,0,0,0
AA_14.0_05-Apr-1997_19:29,0,1,-1
AA_14.0_05-Apr-1997_20:12,1,1,0
AA_14.0_05-Apr-1997_20:57,0,5,-5
AA_14.0_05-Apr-1997_21:45,0,3,-3
AA_14.0_05-Apr-1997_22:31,0,0,0
AA_14.0_05-Apr-1997_23:21,0,3,-3
AA_14.0_06-Apr-1997_00:09,0,1,-1
AA_14.0_06-Apr-1997_01:06,0,0,0
AA_14.0_06-Apr-1997_01:58,0,0,0
AA_14.0_06-Apr-1997_02:41,0,3,-3
AA_14.0_06-Apr-1997_03:27,0,2,-2
AA_14.0_06-Apr-1997_04:10,0,2,-2
AA_14.0_06-Apr-1997_04:55,0,2,-2
AA_14.0_06-Apr-1997_05:41,0,3,-3
AA_14.0_06-Apr-1997_06:24,0,4,-4
AA_14.0_06-Apr-1997_07:04,0,0,0
AA_14.0_06-Apr-1997_07:42,0,1,-1
AA_14.0_06-Apr-1997_08:21,0,1,-1
AA_14.0_06-Apr-1997_09:04,0,0,0
AA_14.0_06-Apr-1997_09:41,1,1,0
AA_14.0_06-Apr-1997_10:18,0,0,0
AA_14.0_06-Apr-1997_10:55,0,1,-1
AA_14.0_06-Apr-1997_11:32,0,0,0
AA_14.0_06-Apr-1997_12:08,0,1,-1
AA_14.0_06-Apr-1997_12:43,0,1,-1
AA_14.0_06-Apr-1997_13:17,0,1,-1
AA_14.0_06-Apr-1997_13:52,0,7,-7
AA_14.0_06-Apr-1997_14:25,1,4,-3
AA_14.0_06-Apr-1997_14:58,0,3,-3
AA_14.0_06-Apr-1997_15:31,0,1,-1
AA_14.0_06-Apr-1997_16:02,0,0,0
AA_14.0_06-Apr-1997_16:32,0,1,-1
AA_14.0_06-Apr-1997_17:03,0,1,-1
AA_14.0_06-Apr-1997_17:34,0,1,-1
AA_14.0_06-Apr-1997_18:07,0,2,-2
AA_14.0_06-Apr-1997_18:42,0,0,0
AA_14.0_06-Apr-1997_19:17,0,2,-2
AA_14.0_06-Apr-1997_19:55,0,1,-1
AA_14.0_06-Apr-1997_20:35,0,0,0
AA_14.0_06-Apr-1997_21:15,0,3,-3
AA_14.0_06-Apr-1997_21:54,0,1,-1
AA_14.0_06-Apr-1997_22:32,0,2,-2
AA_14.0_06-Apr-1997_23:09,0,3,-3
AA_14.0_06-Apr-1997_23:47,0,1,-1
AA_14.0_07-Apr-1997_00:24,0,1,-1
AA_14.0_07-Apr-1997_01:02,0,1,-1
AA_14.0_07-Apr-1997_01:45,0,1,-1
AA_15.0_07-Apr-1997_02:37,0,4,-4
AA_15.0_07-Apr-1997_03:12,0,5,-5
AA_15.0_07-Apr-1997_03:46,0,3,-3
AA_15.0_07-Apr-1997_04:21,0,2,-2
AA_15.0_07-Apr-1997_04:55,0,0,0
AA_15.0_07-Apr-1997_05:28,0,2,-2
AA_15.0_07-Apr-1997_05:59,0,0,0
AA_15.0_07-Apr-1997_06:31,0,6,-6
AA_15.0_07-Apr-1997_07:02,0,2,-2
AA_15.0_07-Apr-1997_07:33,0,4,-4
AA_15.0_07-Apr-1997_08:05,0,1,-1
AA_15.0_07-Apr-1997_08:36,0,4,-4
AA_15.0_07-Apr-1997_09:10,0,3,-3
AA_15.0_07-Apr-1997_09:43,0,2,-2
AA_15.0_07-Apr-1997_10:18,0,1,-1
AA_15.0_07-Apr-1997_10:53,0,0,0
AA_15.0_07-Apr-1997_11:30,0,1,-1
AA_15.0_07-Apr-1997_12:04,0,2,-2
AA_15.0_07-Apr-1997_12:39,0,2,-2
AA_15.0_07-Apr-1997_13:15,3,0,3
AA_15.0_07-Apr-1997_13:51,0,0,0
AA_15.0_07-Apr-1997_14:29,0,1,-1
AA_15.0_07-Apr-1997_15:08,0,2,-2
AA_15.0_07-Apr-1997_15:53,0,4,-4
AA_15.0_07-Apr-1997_16:42,0,0,0
AA_15.0_07-Apr-1997_17:32,0,1,-1
AA_15.0_07-Apr-1997_18:24,0,2,-2
AA_15.0_07-Apr-1997_19:15,0,1,-1
AA_15.0_07-Apr-1997_20:06,0,2,-2
AA_15.0_07-Apr-1997_20:57,0,2,-2
AA_15.0_07-Apr-1997_21:49,0,1,-1
AA_15.0_07-Apr-1997_22:35,0,1,-1
AA_15.0_07-Apr-1997_23:17,0,4,-4
AA_15.0_07-Apr-1997_23:57,0,1,-1
AA_15.0_08-Apr-1997_00:39,0,3,-3
AA_15.0_08-Apr-1997_01:16,0,2,-2
AA_15.0_08-Apr-1997_01:56,0,2,-2
AA_15.0_08-Apr-1997_02:35,0,1,-1
AA_15.0_08-Apr-1997_03:12,0,1,-1
AA_15.0_08-Apr-1997_03:50,0,1,-1
AA_15.0_08-Apr-1997_04:24,0,1,-1
AA_15.0_08-Apr-1997_05:00,0,1,-1
AA_15.0_08-Apr-1997_05:38,0,0,0
AA_15.0_08-Apr-1997_06:18,0,1,-1
AA_15.0_08-Apr-1997_06:57,0,3,-3
AA_15.0_08-Apr-1997_07:36,0,8,-8
AA_15.0_08-Apr-1997_08:17,0,0,0
AA_15.0_08-Apr-1997_08:58,0,0,0
AA_15.0_08-Apr-1997_09:39,0,0,0
AA_15.0_08-Apr-1997_10:19,0,0,0
AA_15.0_08-Apr-1997_10:55,0,1,-1
AA_15.0_08-Apr-1997_11:31,0,1,-1
AA_15.0_08-Apr-1997_12:09,0,0,0
AA_15.0_08-Apr-1997_12:48,0,0,0
AA_15.0_08-Apr-1997_13:22,0,0,0
AA_15.0_08-Apr-1997_14:00,0,1,-1
AA_15.0_08-Apr-1997_14:41,0,0,0
AA_15.0_08-Apr-1997_15:21,0,2,-2
AA_15.0_08-Apr-1997_16:00,0,1,-1
AA_15.0_08-Apr-1997_16:42,0,0,0
AA_15.0_08-Apr-1997_17:24,0,2,-2
AA_15.0_08-Apr-1997_18:04,0,1,-1
AA_15.0_08-Apr-1997_18:43,0,0,0
AA_15.0_08-Apr-1997_19:24,0,0,0
AA_15.0_08-Apr-1997_20:01,0,0,0
AA_15.0_08-Apr-1997_20:38,0,1,-1
AA_15.0_08-Apr-1997_21:13,0,1,-1
AA_15.0_08-Apr-1997_21:49,0,0,0
AA_15.0_08-Apr-1997_22:22,0,0,0
AA_15.0_08-Apr-1997_22:53,0,0,0
AA_15.0_08-Apr-1997_23:24,0,1,-1
AA_15.0_08-Apr-1997_23:54,0,1,-1
AA_15.0_09-Apr-1997_00:18,0,2,-2
AA_15.0_09-Apr-1997_00:40,0,6,-6
AA_15.0_09-Apr-1997_01:01,0,3,-3
AA_15.0_09-Apr-1997_01:22,0,1,-1
AA_15.0_09-Apr-1997_01:43,0,3,-3
AA_15.0_09-Apr-1997_02:04,0,2,-2
AA_15.0_09-Apr-1997_02:25,0,0,0
AA_15.0_09-Apr-1997_02:46,0,3,-3
AA_15.0_09-Apr-1997_03:08,0,1,-1
AA_15.0_09-Apr-1997_03:29,0,2,-2
AA_15.0_09-Apr-1997_03:50,0,3,-3
AA_15.0_09-Apr-1997_04:12,0,1,-1
AA_15.0_09-Apr-1997_04:33,0,4,-4
AA_15.0_09-Apr-1997_04:55,0,1,-1
AA_15.0_09-Apr-1997_05:16,0,5,-5
AA_15.0_09-Apr-1997_05:38,0,4,-4
AA_15.0_09-Apr-1997_06:00,0,0,0
AA_15.0_09-Apr-1997_06:21,0,1,-1
AA_15.0_09-Apr-1997_06:57,0,0,0
AA_15.0_09-Apr-1997_07:25,0,5,-5
AA_15.0_09-Apr-1997_07:46,0,2,-2
AA_15.0_09-Apr-1997_08:08,0,1,-1
AA_15.0_09-Apr-1997_08:29,0,1,-1
AA_15.0_09-Apr-1997_08:51,0,2,-2
AA_15.0_09-Apr-1997_09:12,0,0,0
AA_15.0_09-Apr-1997_09:34,0,0,0
AA_15.0_09-Apr-1997_10:01,0,1,-1
AA_15.0_09-Apr-1997_10:30,0,1,-1
AA_15.0_09-Apr-1997_10:59,0,1,-1
AA_15.0_09-Apr-1997_11:28,0,0,0
AA_15.0_09-Apr-1997_11:57,0,0,0
AA_15.0_09-Apr-1997_12:28,0,4,-4
AA_15.0_09-Apr-1997_13:04,0,3,-3
AA_15.0_09-Apr-1997_13:39,0,3,-3
AA_15.0_09-Apr-1997_14:15,0,2,-2
AA_15.0_09-Apr-1997_14:51,0,0,0
AA_16.0_19-Apr-1997_14:41,0,1,-1
AA_16.0_19-Apr-1997_15:13,2,0,2
AA_16.0_19-Apr-1997_15:44,1,1,0
AA_16.0_19-Apr-1997_16:16,0,3,-3
AA_16.0_19-Apr-1997_16:48,0,3,-3
AA_16.0_19-Apr-1997_17:19,0,1,-1
AA_16.0_19-Apr-1997_17:51,0,0,0
AA_16.0_19-Apr-1997_18:21,0,0,0
AA_16.0_19-Apr-1997_18:50,1,0,1
AA_16.0_19-Apr-1997_19:20,0,0,0
AA_16.0_19-Apr-1997_19:49,0,0,0
AA_16.0_19-Apr-1997_20:19,0,1,-1
AA_16.0_19-Apr-1997_20:48,0,0,0
AA_16.0_19-Apr-1997_21:17,0,1,-1
AA_16.0_19-Apr-1997_21:47,0,1,-1
AA_16.0_19-Apr-1997_22:11,0,1,-1
AA_16.0_19-Apr-1997_22:31,0,0,0
AA_16.0_19-Apr-1997_22:52,0,0,0
AA_16.0_19-Apr-1997_23:14,0,0,0
AA_16.0_19-Apr-1997_23:36,0,0,0
AA_16.0_19-Apr-1997_23:58,0,0,0
AA_16.0_20-Apr-1997_00:20,0,0,0
AA_16.0_20-Apr-1997_00:41,0,0,0
AA_16.0_20-Apr-1997_01:03,0,0,0
AA_16.0_20-Apr-1997_01:25,0,0,0
AA_16.0_20-Apr-1997_01:47,0,0,0
AA_16.0_20-Apr-1997_02:08,0,0,0
AA_16.0_20-Apr-1997_02:28,0,0,0
AA_16.0_20-Apr-1997_02:48,0,0,0
AA_16.0_20-Apr-1997_03:08,0,0,0
AA_16.0_20-Apr-1997_03:28,0,0,0
AA_16.0_20-Apr-1997_03:48,0,0,0
AA_16.0_20-Apr-1997_04:08,0,0,0
AA_16.0_20-Apr-1997_04:28,0,0,0
AA_16.0_20-Apr-1997_04:49,0,0,0
AA_16.0_20-Apr-1997_05:09,0,0,0
AA_16.0_20-Apr-1997_05:29,0,0,0
AA_16.0_20-Apr-1997_05:49,0,0,0
AA_16.0_20-Apr-1997_06:13,0,0,0
AA_16.0_20-Apr-1997_06:43,0,0,0
AA_16.0_20-Apr-1997_07:12,0,0,0
AA_16.0_20-Apr-1997_07:41,0,0,0
AA_16.0_20-Apr-1997_08:10,1,0,1
AA_16.0_20-Apr-1997_08:39,0,0,0
AA_16.0_20-Apr-1997_09:09,0,0,0
AA_16.0_20-Apr-1997_09:38,0,0,0
AA_16.0_20-Apr-1997_10:08,0,0,0
AA_16.0_20-Apr-1997_10:43,0,0,0
AA_16.0_20-Apr-1997_11:17,0,0,0
AA_16.0_20-Apr-1997_11:52,0,0,0
AA_16.0_20-Apr-1997_12:25,0,0,0
AA_16.0_20-Apr-1997_12:58,0,0,0
AA_16.0_20-Apr-1997_13:31,0,0,0
AA_16.0_20-Apr-1997_14:03,0,0,0
AA_16.0_20-Apr-1997_14:35,0,0,0
AA_16.0_20-Apr-1997_15:06,0,0,0
AA_16.0_20-Apr-1997_15:37,0,0,0
AA_16.0_20-Apr-1997_16:08,0,0,0
AA_16.0_20-Apr-1997_16:39,0,0,0
AA_16.0_20-Apr-1997_17:11,0,0,0
AA_16.0_20-Apr-1997_17:42,0,0,0
AA_16.0_20-Apr-1997_18:11,0,0,0
AA_16.0_20-Apr-1997_18:38,0,0,0
AA_16.0_20-Apr-1997_19:04,0,0,0
AA_16.0_20-Apr-1997_19:31,0,0,0
AA_16.0_20-Apr-1997_19:58,0,0,0
AA_16.0_20-Apr-1997_20:25,0,0,0
AA_16.0_20-Apr-1997_20:51,0,0,0
AA_16.0_20-Apr-1997_21:18,0,1,-1
AA_16.0_20-Apr-1997_21:45,0,0,0
AA_16.0_20-Apr-1997_22:11,0,0,0
AA_16.0_20-Apr-1997_22:36,0,0,0
AA_16.0_20-Apr-1997_23:01,0,0,0
AA_16.0_20-Apr-1997_23:28,0,0,0
AA_16.0_20-Apr-1997_23:56,0,0,0
AA_16.0_21-Apr-1997_00:23,0,2,-2
AA_16.0_21-Apr-1997_00:50,0,2,-2
AA_16.0_21-Apr-1997_01:17,0,3,-3
AA_16.0_21-Apr-1997_01:44,0,7,-7
AA_16.0_21-Apr-1997_02:02,0,1,-1
AA_16.0_21-Apr-1997_02:27,0,2,-2
AA_16.0_21-Apr-1997_02:52,0,2,-2
AA_16.0_21-Apr-1997_03:15,0,5,-5
AA_16.0_21-Apr-1997_03:38,0,8,-8
AA_16.0_21-Apr-1997_04:00,0,7,-7
AA_16.0_21-Apr-1997_04:21,0,4,-4
AA_16.0_21-Apr-1997_04:43,0,2,-2
AA_16.0_21-Apr-1997_05:05,0,3,-3
AA_16.0_21-Apr-1997_05:27,0,2,-2
AA_16.0_21-Apr-1997_05:50,1,0,1
AA_16.0_21-Apr-1997_06:13,0,2,-2
AA_16.0_21-Apr-1997_06:35,0,0,0
AA_16.0_21-Apr-1997_06:57,0,0,0
AA_16.0_21-Apr-1997_07:20,0,0,0
AA_16.0_21-Apr-1997_07:43,0,1,-1
AA_16.0_21-Apr-1997_08:06,1,0,1
AA_16.0_21-Apr-1997_08:35,0,0,0
AA_17.0_27-Sep-1997_04:02,0,0,0
AA_17.0_27-Sep-1997_04:44,0,1,-1
AA_17.0_27-Sep-1997_05:26,0,0,0
AA_17.0_27-Sep-1997_06:05,0,0,0
AA_17.0_27-Sep-1997_06:43,0,1,-1
AA_17.0_27-Sep-1997_07:19,0,1,-1
AA_17.0_27-Sep-1997_07:54,0,0,0
AA_17.0_27-Sep-1997_08:29,0,0,0
AA_17.0_27-Sep-1997_09:05,0,1,-1
AA_17.0_27-Sep-1997_09:40,0,1,-1
AA_17.0_27-Sep-1997_10:14,0,1,-1
AA_17.0_27-Sep-1997_10:48,0,1,-1
AA_17.0_27-Sep-1997_11:22,0,1,-1
AA_17.0_27-Sep-1997_11:56,0,1,-1
AA_17.0_27-Sep-1997_12:30,0,0,0
AA_17.0_27-Sep-1997_13:04,0,2,-2
AA_17.0_27-Sep-1997_13:38,0,2,-2
AA_17.0_27-Sep-1997_14:11,0,2,-2
AA_17.0_27-Sep-1997_14:44,0,2,-2
AA_17.0_27-Sep-1997_15:17,0,0,0
AA_17.0_27-Sep-1997_15:49,0,1,-1
AA_17.0_27-Sep-1997_16:20,0,0,0
AA_17.0_27-Sep-1997_16:52,0,1,-1
AA_17.0_27-Sep-1997_17:23,0,0,0
AA_17.0_27-Sep-1997_17:54,0,2,-2
AA_17.0_27-Sep-1997_18:25,0,2,-2
AA_17.0_27-Sep-1997_18:57,0,1,-1
AA_17.0_27-Sep-1997_19:29,0,2,-2
AA_17.0_27-Sep-1997_20:02,0,3,-3
AA_17.0_27-Sep-1997_20:34,0,3,-3
AA_17.0_27-Sep-1997_21:06,0,2,-2
AA_17.0_27-Sep-1997_21:38,0,1,-1
AA_17.0_27-Sep-1997_22:10,0,0,0
AA_17.0_27-Sep-1997_22:43,0,0,0
AA_17.0_27-Sep-1997_23:16,0,1,-1
AA_17.0_27-Sep-1997_23:48,0,3,-3
AA_17.0_28-Sep-1997_00:20,0,3,-3
AA_17.0_28-Sep-1997_00:52,0,0,0
AA_17.0_28-Sep-1997_01:23,0,0,0
AA_17.0_28-Sep-1997_01:55,0,0,0
AA_17.0_28-Sep-1997_02:28,0,1,-1
AA_17.0_28-Sep-1997_03:00,0,1,-1
AA_17.0_28-Sep-1997_03:33,0,0,0
AA_17.0_28-Sep-1997_04:07,0,0,0
AA_17.0_28-Sep-1997_04:40,0,0,0
AA_17.0_28-Sep-1997_05:12,0,1,-1
AA_17.0_28-Sep-1997_05:44,0,0,0
AA_17.0_28-Sep-1997_06:14,0,0,0
AA_17.0_28-Sep-1997_06:45,0,0,0
AA_17.0_28-Sep-1997_07:16,0,0,0
AA_17.0_28-Sep-1997_07:47,0,0,0
AA_17.0_28-Sep-1997_08:22,0,0,0
AA_17.0_28-Sep-1997_08:56,0,0,0
AA_17.0_28-Sep-1997_09:32,0,0,0
AA_17.0_28-Sep-1997_10:08,0,0,0
AA_17.0_28-Sep-1997_10:42,0,0,0
AA_17.0_28-Sep-1997_11:19,0,0,0
AA_17.0_28-Sep-1997_11:58,0,0,0
AA_17.0_28-Sep-1997_12:41,0,0,0
AA_17.0_28-Sep-1997_13:27,0,0,0
AA_17.0_28-Sep-1997_14:18,0,0,0
AA_17.0_28-Sep-1997_15:10,0,0,0
AA_17.0_28-Sep-1997_16:06,0,0,0
AA_17.0_28-Sep-1997_17:05,0,0,0
AA_17.0_28-Sep-1997_18:08,0,0,0
AA_17.0_28-Sep-1997_19:14,0,0,0
AA_17.0_28-Sep-1997_20:17,0,0,0
AA_17.0_28-Sep-1997_21:25,0,0,0
AA_17.0_28-Sep-1997_22:32,0,1,-1
AA_17.0_28-Sep-1997_23:43,0,1,-1
AA_17.0_29-Sep-1997_00:53,0,0,0
AA_17.0_29-Sep-1997_02:09,0,2,-2
AA_17.0_29-Sep-1997_03:22,0,2,-2
AA_17.0_29-Sep-1997_04:32,0,2,-2
AA_17.0_29-Sep-1997_05:39,0,1,-1
AA_17.0_29-Sep-1997_06:40,0,1,-1
AA_17.0_29-Sep-1997_07:40,0,1,-1
AA_17.0_29-Sep-1997_08:35,0,2,-2
AA_17.0_29-Sep-1997_09:28,0,1,-1
AA_17.0_29-Sep-1997_10:15,0,0,0
AA_17.0_29-Sep-1997_11:03,0,1,-1
AA_17.0_29-Sep-1997_11:48,0,4,-4
AA_17.0_29-Sep-1997_12:33,0,3,-3
AA_17.0_29-Sep-1997_13:15,0,0,0
AA_17.0_29-Sep-1997_13:53,0,0,0
AA_17.0_29-Sep-1997_14:30,0,16,-16
AA_17.0_29-Sep-1997_15:06,0,1,-1
AA_17.0_29-Sep-1997_15:42,0,1,-1
AA_17.0_29-Sep-1997_16:17,0,0,0
AA_17.0_29-Sep-1997_16:51,0,0,0
AA_17.0_29-Sep-1997_17:25,0,0,0
AA_17.0_29-Sep-1997_17:58,0,0,0
AA_17.0_29-Sep-1997_18:30,0,0,0
AA_17.0_29-Sep-1997_19:01,0,0,0
AA_17.0_29-Sep-1997_19:31,0,1,-1
AA_17.0_29-Sep-1997_20:01,0,0,0
AA_17.0_29-Sep-1997_20:31,0,0,0
AA_17.0_29-Sep-1997_21:00,0,0,0
AA_17.0_29-Sep-1997_21:30,0,0,0
AA_17.0_29-Sep-1997_21:59,0,0,0
AA_17.0_29-Sep-1997_22:30,0,0,0
AA_17.0_29-Sep-1997_22:59,0,0,0
AA_17.0_29-Sep-1997_23:29,0,0,0
AA_17.0_29-Sep-1997_23:59,0,0,0
AA_17.0_30-Sep-1997_00:28,0,0,0
AA_17.0_30-Sep-1997_01:00,0,0,0
AA_18.0_30-Sep-1997_01:47,0,0,0
AA_18.0_30-Sep-1997_02:18,0,0,0
AA_18.0_30-Sep-1997_02:50,0,1,-1
AA_18.0_30-Sep-1997_03:20,0,0,0
AA_18.0_30-Sep-1997_03:52,0,1,-1
AA_18.0_30-Sep-1997_04:23,0,0,0
AA_18.0_30-Sep-1997_04:55,0,0,0
AA_18.0_30-Sep-1997_05:26,0,0,0
AA_18.0_30-Sep-1997_05:57,0,1,-1
AA_18.0_30-Sep-1997_06:27,0,2,-2
AA_18.0_30-Sep-1997_06:57,0,5,-5
AA_18.0_30-Sep-1997_07:28,0,0,0
AA_18.0_30-Sep-1997_07:57,0,3,-3
AA_18.0_30-Sep-1997_08:28,0,0,0
AA_18.0_30-Sep-1997_08:58,0,1,-1
AA_18.0_30-Sep-1997_09:30,0,3,-3
AA_18.0_30-Sep-1997_10:02,1,2,-1
AA_18.0_30-Sep-1997_10:35,1,6,-5
AA_18.0_30-Sep-1997_11:09,2,10,-8
AA_18.0_30-Sep-1997_11:43,0,3,-3
AA_18.0_30-Sep-1997_12:18,1,2,-1
AA_18.0_30-Sep-1997_12:52,1,2,-1
AA_18.0_30-Sep-1997_13:27,0,3,-3
AA_18.0_30-Sep-1997_14:02,0,4,-4
AA_18.0_30-Sep-1997_14:36,0,1,-1
AA_18.0_30-Sep-1997_15:11,1,1,0
AA_18.0_30-Sep-1997_15:45,0,2,-2
AA_18.0_30-Sep-1997_16:18,1,4,-3
AA_18.0_30-Sep-1997_16:51,0,4,-4
AA_18.0_30-Sep-1997_17:24,0,2,-2
AA_18.0_30-Sep-1997_17:57,0,2,-2
AA_18.0_30-Sep-1997_18:30,0,1,-1
AA_18.0_30-Sep-1997_19:04,0,0,0
AA_18.0_30-Sep-1997_19:40,0,0,0
AA_18.0_30-Sep-1997_20:16,0,0,0
AA_18.0_30-Sep-1997_20:53,0,5,-5
AA_18.0_30-Sep-1997_21:27,0,1,-1
AA_18.0_30-Sep-1997_22:00,0,4,-4
AA_18.0_30-Sep-1997_22:33,0,2,-2
AA_18.0_30-Sep-1997_23:05,0,1,-1
AA_18.0_30-Sep-1997_23:37,0,0,0
AA_18.0_01-Oct-1997_00:10,0,1,-1
AA_18.0_01-Oct-1997_00:42,0,1,-1
AA_18.0_01-Oct-1997_01:14,0,1,-1
AA_18.0_01-Oct-1997_01:46,0,2,-2
AA_18.0_01-Oct-1997_02:18,0,0,0
AA_18.0_01-Oct-1997_02:50,0,0,0
AA_18.0_01-Oct-1997_03:21,0,0,0
AA_18.0_01-Oct-1997_03:53,0,1,-1
AA_18.0_01-Oct-1997_04:24,0,1,-1
AA_18.0_01-Oct-1997_04:54,0,0,0
AA_18.0_01-Oct-1997_05:26,0,0,0
AA_18.0_01-Oct-1997_05:57,0,0,0
AA_18.0_01-Oct-1997_06:28,0,0,0
AA_18.0_01-Oct-1997_07:01,0,0,0
AA_18.0_01-Oct-1997_07:32,0,0,0
AA_18.0_01-Oct-1997_08:04,0,0,0
AA_18.0_01-Oct-1997_08:35,0,2,-2
AA_18.0_01-Oct-1997_09:07,0,0,0
AA_18.0_01-Oct-1997_09:39,0,11,-11
AA_18.0_01-Oct-1997_10:10,0,0,0
AA_18.0_01-Oct-1997_10:43,0,0,0
AA_18.0_01-Oct-1997_11:15,0,0,0
AA_18.0_01-Oct-1997_11:48,0,0,0
AA_18.0_01-Oct-1997_12:22,0,0,0
AA_18.0_01-Oct-1997_12:59,0,0,0
AA_19.0_03-Nov-1997_08:29,0,0,0
AA_19.0_03-Nov-1997_09:00,0,0,0
AA_19.0_03-Nov-1997_09:30,0,0,0
AA_19.0_03-Nov-1997_09:59,0,3,-3
AA_19.0_03-Nov-1997_10:29,0,1,-1
AA_19.0_03-Nov-1997_10:58,0,4,-4
AA_19.0_03-Nov-1997_11:28,0,5,-5
AA_19.0_03-Nov-1997_11:59,0,3,-3
AA_19.0_03-Nov-1997_12:29,0,1,-1
AA_19.0_03-Nov-1997_12:59,0,3,-3
AA_19.0_03-Nov-1997_13:28,0,2,-2
AA_19.0_03-Nov-1997_13:56,0,4,-4
AA_19.0_03-Nov-1997_14:24,0,4,-4
AA_19.0_03-Nov-1997_14:57,0,3,-3
AA_19.0_03-Nov-1997_15:32,0,3,-3
AA_19.0_03-Nov-1997_16:09,0,3,-3
AA_19.0_03-Nov-1997_16:48,0,4,-4
AA_19.0_03-Nov-1997_17:28,0,4,-4
AA_19.0_03-Nov-1997_18:07,0,3,-3
AA_19.0_03-Nov-1997_18:46,0,2,-2
AA_19.0_03-Nov-1997_19:25,0,2,-2
AA_19.0_03-Nov-1997_20:03,0,1,-1
AA_19.0_03-Nov-1997_20:42,0,6,-6
AA_19.0_03-Nov-1997_21:22,0,1,-1
AA_19.0_03-Nov-1997_21:56,0,1,-1
AA_19.0_03-Nov-1997_22:24,0,0,0
AA_19.0_03-Nov-1997_22:52,0,4,-4
AA_19.0_03-Nov-1997_23:20,0,5,-5
AA_19.0_03-Nov-1997_23:48,0,5,-5
AA_19.0_04-Nov-1997_00:17,0,0,0
AA_19.0_04-Nov-1997_00:47,0,3,-3
AA_19.0_04-Nov-1997_01:13,0,1,-1
AA_19.0_04-Nov-1997_01:38,0,1,-1
AA_19.0_04-Nov-1997_02:04,0,0,0
AA_19.0_04-Nov-1997_02:30,0,0,0
AA_19.0_04-Nov-1997_02:56,0,7,-7
AA_19.0_04-Nov-1997_03:22,0,2,-2
AA_19.0_04-Nov-1997_03:48,0,2,-2
AA_19.0_04-Nov-1997_04:14,0,13,-13
AA_19.0_04-Nov-1997_04:40,0,3,-3
AA_19.0_04-Nov-1997_05:06,0,1,-1
AA_19.0_04-Nov-1997_05:32,0,1,-1
AA_19.0_04-Nov-1997_05:58,0,3,-3
AA_19.0_04-Nov-1997_06:25,0,7,-7
AA_19.0_04-Nov-1997_06:51,0,1,-1
AA_19.0_04-Nov-1997_07:17,0,3,-3
AA_19.0_04-Nov-1997_07:43,0,5,-5
AA_19.0_04-Nov-1997_08:08,0,3,-3
AA_19.0_04-Nov-1997_08:34,0,5,-5
AA_19.0_04-Nov-1997_08:58,0,4,-4
AA_19.0_04-Nov-1997_09:22,0,5,-5
AA_19.0_04-Nov-1997_09:47,0,1,-1
AA_19.0_04-Nov-1997_10:11,0,4,-4
AA_19.0_04-Nov-1997_10:35,0,5,-5
AA_19.0_04-Nov-1997_10:59,0,2,-2
AA_19.0_04-Nov-1997_11:24,0,3,-3
AA_19.0_04-Nov-1997_11:48,0,5,-5
AA_19.0_04-Nov-1997_12:12,0,8,-8
AA_19.0_04-Nov-1997_12:36,0,14,-14
AA_19.0_04-Nov-1997_12:59,0,11,-11
AA_19.0_04-Nov-1997_13:22,0,3,-3
AA_19.0_04-Nov-1997_13:45,0,7,-7
AA_19.0_04-Nov-1997_14:09,0,13,-13
AA_19.0_04-Nov-1997_14:32,0,9,-9
AA_19.0_04-Nov-1997_14:56,0,21,-21
AA_19.0_04-Nov-1997_15:20,0,10,-10
AA_19.0_04-Nov-1997_15:50,0,3,-3
AA_19.0_04-Nov-1997_16:28,0,7,-7
AA_19.0_04-Nov-1997_17:07,0,5,-5
AA_19.0_04-Nov-1997_17:45,0,6,-6
AA_19.0_04-Nov-1997_18:23,0,4,-4
AA_19.0_04-Nov-1997_19:02,0,5,-5
AA_19.0_04-Nov-1997_19:38,0,9,-9
AA_19.0_04-Nov-1997_20:09,0,5,-5
AA_19.0_04-Nov-1997_20:36,0,10,-10
AA_19.0_04-Nov-1997_21:00,0,8,-8
AA_19.0_04-Nov-1997_21:26,0,13,-13
AA_19.0_04-Nov-1997_21:51,0,7,-7
AA_19.0_04-Nov-1997_22:16,0,6,-6
AA_19.0_04-Nov-1997_22:41,0,5,-5
AA_19.0_04-Nov-1997_23:06,0,8,-8
AA_19.0_04-Nov-1997_23:32,0,7,-7
AA_20.0_02-Dec-1997_03:31,0,0,0
AA_20.0_02-Dec-1997_03:48,0,1,-1
AA_20.0_02-Dec-1997_04:05,0,2,-2
AA_20.0_02-Dec-1997_04:22,0,1,-1
AA_20.0_02-Dec-1997_04:39,0,0,0
AA_20.0_02-Dec-1997_04:56,0,0,0
AA_20.0_02-Dec-1997_05:12,0,0,0
AA_20.0_02-Dec-1997_05:29,0,0,0
AA_20.0_02-Dec-1997_05:46,0,0,0
AA_20.0_02-Dec-1997_06:02,0,0,0
AA_20.0_02-Dec-1997_06:19,0,1,-1
