h3_cell,year,center_lat,center_lon,n_segments,n_tows,n_ships,ships,season,months,mean_segment_length,total_abundance_sum,mean_total_abundance,mean_total_plankton_corrected,mean_water_temperature,mean_salinity,mean_fluorescence,mean_phytoplankton_colour_index,mean_par,mean_hadisst_sst,mean_hadisst_ice
82e40ffffffffff,2001,-60.701,96.6548,48,2,1,AA,2000-01,January;March,5.0,3757,78.27,15.6542,2.3,33.7,8.65,,70.63,1.5,0.0
82e40ffffffffff,2002,-62.1487,97.6448,24,1,1,AA,2001-02,February,5.057,983,40.96,8.1001,1.62,33.93,4.52,,41.33,1.3,0.0
82e40ffffffffff,2003,-62.2812,97.2767,26,1,1,AA,2002-03,January,5.0,2792,107.38,21.4769,0.54,33.84,7.27,,198.56,0.87,0.0
82e40ffffffffff,2005,-59.7858,95.6301,20,1,1,AA,2004-05,February;March,5.0,553,27.65,5.53,2.11,33.82,1.06,,386.12,1.65,0.0
82e40ffffffffff,2009,-60.6591,96.1474,71,3,1,AA,2008-09,January;March,5.032,8646,121.77,24.1226,1.13,33.81,1.23,0.31,161.91,1.61,0.0
82e40ffffffffff,2010,-60.948,96.3647,99,3,1,AA,2009-10,February;March,5.0,5187,52.39,10.4788,1.75,33.55,3.14,0.41,261.43,1.8,0.0
82e40ffffffffff,2012,-61.9928,97.9472,34,2,1,AA,2011-12;2012-13,March;November,4.972,10750,316.18,63.4341,0.36,33.72,1.08,0.24,74.35,0.4,0.036
82e40ffffffffff,2013,-60.1243,96.4267,35,1,1,AA,2012-13,February,5.0,8020,229.14,45.8286,2.39,33.61,0.89,0.4,134.5,1.88,0.0
82e40ffffffffff,2014,-59.656,95.4434,14,1,1,AA,2013-14,February,5.0,1297,92.64,18.5286,2.48,33.61,247.61,0.0,277.25,2.28,0.0
82e40ffffffffff,2016,-62.0262,98.2473,23,1,1,AA,2015-16,January,4.908,3174,138.0,28.1505,0.69,33.7,1020.14,0.91,31.76,0.89,0.0
82e40ffffffffff,2017,-60.5111,96.3114,38,2,1,AA,2016-17,February,4.969,3462,91.11,18.2568,2.31,33.7,233.27,0.58,671.51,2.32,0.0
82e40ffffffffff,2021,-62.1093,96.8382,32,1,1,IN,2020-21,February,5.0,2559,79.97,15.9938,1.19,33.63,2.68,1.5,58.45,1.1,0.0
82e417fffffffff,1991,-58.4686,105.0977,20,2,1,AA,1990-91,March,5.429,2188,109.4,19.2444,2.66,33.66,25.31,,336.56,2.26,0.0
82e417fffffffff,1998,-57.03,104.1107,35,1,1,AA,1997-98,February,5.294,3993,114.09,21.55,3.06,33.86,16.57,,545.32,2.88,0.0
82e417fffffffff,1999,-56.3794,103.0987,29,1,1,AA,1999-00,October,5.0,1833,63.21,12.6414,,34.01,6.37,,137.31,-0.1,0.0
82e417fffffffff,2000,-58.2386,105.7835,28,2,1,AA,1999-00,January,4.982,11514,411.21,82.5773,1.12,33.89,25.8,,21.43,2.24,0.0
82e417fffffffff,2001,-57.9563,104.7412,37,2,1,AA,2000-01,January,5.027,5504,148.76,29.6245,2.68,33.84,13.31,,233.75,2.76,0.0
82e417fffffffff,2002,-56.8052,103.9525,39,1,1,AA,2002-03,November,5.0,6616,169.64,33.9282,1.16,33.94,8.16,,211.23,0.64,0.0
82e417fffffffff,2003,-57.2628,104.2083,39,2,1,AA,2003-04,November,4.987,7045,180.64,36.1377,,,10.35,,71.88,0.51,0.0
82e417fffffffff,2004,-56.6315,103.3272,31,1,1,AA,2003-04,February,5.0,12633,407.52,81.5032,2.48,33.54,12.97,,36.52,2.79,0.0
82e417fffffffff,2005,-57.5308,103.6612,43,3,1,AA,2004-05;2005-06,December;February,5.007,6955,161.74,32.2901,2.26,33.92,2.47,,325.95,1.25,0.0
82e417fffffffff,2006,-55.8075,103.3706,5,1,1,AA,2006-07,November,5.0,1909,381.8,76.36,0.63,33.94,0.88,,720.36,1.15,0.0
82e417fffffffff,2007,-56.9909,104.0296,73,4,1,AA,2006-07;2007-08,March;November,5.021,8225,112.67,22.4534,1.74,33.88,1.1,0.0,303.81,1.62,0.0
82e417fffffffff,2010,-57.6572,104.6497,71,2,1,AA,2009-10,February;March,5.0,11496,161.92,32.3831,2.95,33.7,5.05,0.0,112.75,2.86,0.0
82e417fffffffff,2011,-58.7161,105.5473,16,1,1,AA,2011-12,October,5.0,1041,65.06,13.0125,-0.28,33.98,0.29,0.0,843.75,-0.01,0.0
82e417fffffffff,2014,-57.2585,104.2195,74,4,1,AA,2013-14;2014-15,February;October,4.94,12206,164.95,33.4714,1.47,33.83,205.73,0.0,252.65,1.79,0.0
82e417fffffffff,2015,-56.9809,104.1364,38,2,1,AA,2014-15,February,4.98,16199,426.29,85.5338,2.57,33.82,883.12,0.0,69.81,2.94,0.0
82e417fffffffff,2017,-57.2049,103.6422,42,1,1,AA,2017-18,November,5.0,8578,204.24,40.8476,0.13,33.92,209.1,0.95,111.73,0.19,0.0
82e417fffffffff,2019,-55.9697,103.3699,11,2,1,AA,2019-20,November,5.109,2644,240.36,47.288,0.66,33.93,171.68,1.0,285.31,0.7,0.0
82e41ffffffffff,1998,-58.2976,98.6641,37,2,1,AA,1997-98,February,5.17,12899,348.62,67.5243,2.43,33.86,43.05,,98.84,2.4,0.0
82e41ffffffffff,1999,-57.4429,99.3894,26,1,1,AA,1999-00,October,5.033,1726,66.38,13.2431,,33.97,6.76,,114.41,-0.71,0.0
82e41ffffffffff,2000,-58.6975,98.6637,16,2,2,AA;SH,1999-00;2000-01,December;February,5.0,530,33.12,6.625,1.0,33.78,3.35,,34.47,1.47,0.0
82e41ffffffffff,2001,-59.2938,99.7873,24,2,1,AA,2000-01,January,4.908,1254,52.25,10.6857,2.49,33.85,3.71,,557.68,2.08,0.0
82e41ffffffffff,2002,-58.2411,98.5978,37,2,1,AA,2002-03,December;November,5.038,5605,151.49,30.0845,-0.06,33.92,14.82,,107.46,0.09,0.0
82e41ffffffffff,2003,-58.697,99.841,26,1,1,AA,2003-04,November,4.997,3106,119.46,23.8959,,,4.82,,523.22,-0.21,0.0
82e41ffffffffff,2004,-58.2499,98.6255,41,2,1,AA,2003-04,February,4.985,7713,188.12,37.8157,1.41,33.41,8.23,,297.95,2.55,0.0
82e41ffffffffff,2005,-59.0018,99.5607,32,1,1,AA,2004-05,February,5.0,3724,116.38,23.275,2.09,33.85,1.7,,168.32,2.18,0.0
82e41ffffffffff,2006,-57.2052,97.678,30,1,1,AA,2006-07,November,5.0,8261,275.37,55.0733,-0.23,33.87,1.42,,404.25,0.39,0.0
82e41ffffffffff,2007,-58.2432,98.5898,77,2,1,AA,2006-07;2007-08,March;November,5.0,15870,206.1,41.2208,0.9,33.86,0.8,0.18,451.38,0.88,0.0
82e41ffffffffff,2009,-59.6551,99.1565,10,1,1,AA,2008-09,March,5.0,2760,276.0,55.2,1.63,33.8,0.84,0.6,57.42,1.55,0.0
82e41ffffffffff,2010,-58.8471,99.3608,33,3,1,AA,2009-10,February;March,4.927,7263,220.09,44.7622,2.71,33.53,7.84,0.0,75.94,2.59,0.0
82e41ffffffffff,2012,-57.1341,97.1157,26,1,1,AA,2011-12,February,5.0,6998,269.15,53.8308,2.3,33.55,0.66,0.0,334.89,2.58,0.0
82e41ffffffffff,2013,-59.8876,99.3191,1,1,1,AA,2012-13,February,5.0,121,121.0,24.2,2.49,33.59,0.43,0.0,432.16,2.06,0.0
82e41ffffffffff,2014,-58.3881,98.8287,74,2,1,AA,2013-14;2014-15,February;October,5.0,10129,136.88,27.3757,0.68,33.74,222.9,0.0,308.48,0.96,0.066
82e41ffffffffff,2015,-58.3677,98.7208,39,1,1,AA,2014-15,February,5.0,13914,356.77,71.3538,2.14,33.79,868.53,0.0,362.78,2.31,0.0
82e41ffffffffff,2019,-57.2464,97.8145,32,1,1,AA,2019-20,November,5.0,5498,171.81,34.3625,0.07,33.91,252.24,1.0,56.07,0.37,0.0
82e427fffffffff,2002,-63.5506,107.8652,34,2,1,SH,2001-02,March,5.003,737,21.68,4.3258,1.2,32.64,1.23,,,0.11,0.0
82e427fffffffff,2005,-62.832,105.7874,32,1,1,AA,2005-06,December,5.0,886,27.69,5.5375,-0.13,33.9,1.86,,195.06,-0.67,0.025
82e427fffffffff,2011,-61.6279,106.8013,64,4,1,AA,2010-11,February;March,4.973,10572,165.19,33.2503,0.99,33.82,0.98,0.31,187.66,1.02,0.0
82e427fffffffff,2012,-61.3716,107.7344,28,2,1,AA,2012-13,November,4.917,4272,152.57,30.9381,-0.7,33.79,2.06,1.21,175.76,-0.65,0.362
82e427fffffffff,2014,-62.6925,110.1952,12,1,1,UM,2013-14,January,5.0,183,15.25,3.05,2.1,33.18,1.3,0.0,110.56,1.36,0.0
82e427fffffffff,2016,-63.1886,109.5076,22,1,1,UM,2015-16,January,5.0,335,15.23,3.0455,2.44,33.48,11.08,0.59,811.59,0.82,0.0
82e427fffffffff,2021,-61.0307,106.5013,7,1,1,IN,2020-21,February,5.0,1461,208.71,41.7429,1.82,33.84,2.74,1.29,297.89,1.64,0.0
82e42ffffffffff,2002,-63.2846,102.0326,30,2,2,AA;SH,2001-02,February;March,5.009,1483,49.43,9.8469,1.13,32.88,4.9,,6.3,0.4,0.0
82e42ffffffffff,2003,-61.8452,100.0422,7,1,1,AA,2002-03,January,5.0,1434,204.86,40.9714,0.93,33.74,1.18,,600.45,1.36,0.0
82e42ffffffffff,2011,-62.6618,100.3891,73,2,1,AA,2010-11,February;March,5.0,13987,191.6,38.3205,0.31,33.75,2.58,0.37,76.95,0.6,0.0
82e42ffffffffff,2021,-61.8326,100.2282,7,1,1,IN,2020-21,February,5.0,457,65.29,13.0571,1.39,33.56,3.05,1.0,241.99,1.49,0.0
82e437fffffffff,1999,-58.8827,109.8307,21,2,1,SH,1999-00,December,5.089,4899,233.29,46.1495,0.97,33.89,3.02,,,0.88,0.0
82e437fffffffff,2000,-58.9285,108.1048,75,3,2,AA;SH,2000-01,December,5.002,8288,110.51,22.0988,1.66,33.82,5.39,,164.91,1.27,0.0
82e437fffffffff,2001,-58.7835,107.8871,34,1,1,AA,2000-01,March,5.0,5095,149.85,29.9706,3.88,33.66,11.78,,87.43,1.75,0.0
82e437fffffffff,2002,-59.2788,109.1724,69,3,2,AA;SH,2001-02;2002-03,December;February,5.028,9157,132.71,26.3474,1.98,33.92,4.45,,91.81,1.71,0.0
82e437fffffffff,2003,-60.5741,109.372,22,2,1,AA,2002-03,January,5.051,3040,138.18,27.4201,1.16,33.74,5.06,,65.69,2.39,0.0
82e437fffffffff,2004,-59.0146,109.074,26,1,1,SH,2004-05,December,4.966,7710,296.54,59.6358,1.83,33.69,1.57,,,1.41,0.0
82e437fffffffff,2005,-59.0947,109.4336,30,2,2,SH;UM,2004-05;2005-06,December;February,4.981,7412,247.07,49.5218,2.79,33.69,1.26,,100.38,1.2,0.0
82e437fffffffff,2006,-58.9263,109.0216,24,1,1,SH,2006-07,December,4.908,4561,190.04,38.4968,3.17,33.57,2.57,,,1.11,0.0
82e437fffffffff,2007,-58.7428,108.7326,19,1,1,SH,2007-08,December,5.084,2964,156.0,31.0596,2.31,34.41,2.36,,,1.14,0.0
82e437fffffffff,2009,-59.5588,109.0883,140,6,2,AA;SH2,2008-09;2009-10,December;January;March;November,4.966,31857,227.55,45.6964,0.93,33.79,35.21,0.28,257.13,1.44,0.007
82e437fffffffff,2010,-59.2732,109.5992,78,6,3,AA;SH2;UM,2009-10;2010-11,December;February,4.978,19616,251.49,50.5397,2.16,33.86,39.98,0.13,495.17,1.74,0.0
82e437fffffffff,2011,-59.3982,109.8535,65,4,2,AA;SH2,2010-11;2011-12,December;February;October,5.063,12272,188.8,37.6562,1.23,33.82,20.93,0.45,115.38,1.49,0.0
82e437fffffffff,2012,-59.395,109.6698,118,6,3,AA;SH2;UM,2011-12;2012-13,December;January;March,5.015,36318,307.78,61.5789,1.43,33.76,61.19,0.08,107.1,1.8,0.0
82e437fffffffff,2013,-59.1991,109.3029,117,5,3,AA;SH2;UM,2012-13;2013-14,December;February;January;October,4.992,13437,114.85,23.0114,1.51,33.77,71.2,0.28,369.25,1.5,0.03
82e437fffffffff,2014,-59.0029,109.8699,24,1,1,SH2,2014-15,December,5.065,3290,137.08,27.2352,1.26,33.89,88.76,0.33,,0.89,0.0
82e437fffffffff,2015,-59.0278,110.0838,44,4,3,AA;SH2;UM,2014-15;2015-16,December;January;November,5.053,8723,198.25,38.9221,2.26,33.83,48.14,0.05,434.41,1.62,0.0
82e437fffffffff,2016,-59.151,109.4576,89,6,3,AA;SH2;UM,2015-16;2016-17,December;January;November,4.983,19546,219.62,44.0691,1.65,33.8,242.84,0.66,342.34,1.76,0.0
82e437fffffffff,2017,-58.9775,109.2741,86,4,3,AA;SH2;UM,2016-17;2017-18,December;February;January,4.963,14814,172.26,34.5666,3.16,33.82,133.21,0.74,259.72,2.17,0.0
82e437fffffffff,2018,-59.017,110.0022,47,3,2,SH2;UM,2017-18;2018-19,December;January,5.026,7944,169.02,33.9748,2.08,33.8,45.27,0.34,430.53,1.22,0.0
82e437fffffffff,2019,-59.0668,109.9977,50,3,2,SH2;UM,2018-19;2019-20,December;January,5.009,9474,189.48,38.113,1.41,33.74,87.6,0.0,572.46,1.9,0.0
82e437fffffffff,2020,-59.0479,109.9989,24,2,1,UM,2019-20,January,4.854,5942,247.58,51.0794,2.7,33.65,0.96,0.46,260.57,2.86,0.0
82e437fffffffff,2021,-59.8459,109.7284,55,3,2,IN;SH2,2020-21;2021-22,December;February,4.969,10058,182.87,36.7586,1.11,33.84,3.09,0.25,226.83,1.35,0.0
82e437fffffffff,2022,-59.0174,110.0843,24,1,1,SH2,2022-23,December,5.08,3789,157.88,31.1866,0.67,33.85,,0.0,105.09,0.45,0.0
82e437fffffffff,2023,-59.0407,110.0144,24,1,1,UM,2022-23,January,4.976,5521,230.04,46.0477,3.42,33.68,0.81,0.0,307.41,1.75,0.0
82e447fffffffff,1991,-63.4132,86.3416,54,3,1,AA,1990-91,January;March,5.186,513,9.5,1.807,1.86,33.41,33.48,,92.37,0.31,0.0
82e447fffffffff,1993,-63.5085,87.2108,58,2,1,AA,1992-93,February;January,4.542,153,2.64,0.5587,0.31,33.39,298.18,,394.68,0.68,0.039
82e447fffffffff,1998,-63.097,86.9121,16,1,1,AA,1997-98,February,5.726,3,0.19,0.0327,1.07,33.41,10.85,,507.27,0.63,0.0
82e447fffffffff,2001,-62.8079,85.4823,21,1,1,AA,2000-01,January,5.0,84,4.0,0.8,1.27,33.01,3.95,,263.93,0.88,0.0
82e447fffffffff,2003,-63.8075,87.0485,38,1,1,AA,2002-03,January,4.937,1226,32.26,6.5196,-0.47,33.36,21.22,,394.76,0.42,0.004
82e447fffffffff,2004,-63.0828,85.269,25,1,1,AA,2003-04,February,5.0,2245,89.8,17.96,1.2,33.15,88.82,,39.65,1.35,0.0
82e447fffffffff,2009,-63.2832,84.5527,17,1,1,AA,2008-09,March,5.0,2037,119.82,23.9647,0.37,33.09,3.09,0.59,0.55,0.47,0.0
82e447fffffffff,2010,-63.0255,85.4161,24,1,1,AA,2009-10,February,5.0,2870,119.58,23.9167,0.21,33.06,10.1,0.38,235.31,1.19,0.0
82e447fffffffff,2011,-64.5934,87.7381,30,1,1,AA,2010-11,March,4.971,5652,188.4,37.9099,-1.45,33.7,2.55,0.0,26.44,-0.24,0.0
82e44ffffffffff,1991,-64.6243,82.16,15,1,1,AA,1990-91,March,5.0,178,11.87,2.3733,0.41,33.54,86.38,,157.04,0.19,0.0
82e44ffffffffff,1998,-63.2346,78.8458,28,2,1,AA,1997-98,February,4.855,116,4.14,0.8352,0.71,33.52,26.04,,90.09,0.93,0.075
82e44ffffffffff,2001,-64.1342,80.081,38,3,1,AA,2000-01,January,5.099,140,3.68,0.7277,1.5,33.26,5.57,,144.16,0.53,0.0
82e44ffffffffff,2002,-63.6072,78.7497,36,1,1,AA,2001-02,January,5.0,98,2.72,0.5444,0.53,,7.42,,237.61,0.72,0.0
82e44ffffffffff,2004,-63.9328,81.8218,14,2,1,AA,2003-04;2004-05,December;February,5.0,929,66.36,13.2714,1.53,33.17,60.93,,168.1,0.68,0.0
82e44ffffffffff,2006,-63.0016,80.1346,16,1,1,AA,2005-06,March,5.0,1301,81.31,16.2625,0.51,33.76,0.88,,148.72,0.73,0.0
82e44ffffffffff,2009,-63.8599,81.3259,16,2,2,AA;UM,2008-09,January;March,4.969,328,20.5,4.2292,1.26,33.51,1.38,0.67,127.69,0.36,0.0
82e44ffffffffff,2010,-64.3592,80.5912,38,1,1,AA,2009-10,February,5.0,3414,89.84,17.9684,0.66,32.92,8.36,1.05,110.31,0.75,0.0
82e44ffffffffff,2012,-63.6857,82.5355,17,1,1,AA,2011-12,February,5.075,682,40.12,7.7495,0.94,33.04,0.57,1.0,368.39,0.72,0.0
82e44ffffffffff,2014,-63.4744,79.4639,34,1,1,AA,2013-14,February,5.0,1358,39.94,7.9882,1.1,33.53,185.77,0.0,443.22,0.96,0.0
82e44ffffffffff,2017,-62.5787,79.6984,9,1,1,AA,2016-17,February,5.006,164,18.22,3.6409,1.76,33.76,403.35,2.0,653.92,2.04,0.0
82e457fffffffff,1991,-62.3338,91.3079,26,2,1,AA,1990-91,March,5.259,3884,149.38,27.9528,1.45,33.73,49.95,,71.75,0.8,0.0
82e457fffffffff,1998,-61.2814,90.0011,56,2,1,AA,1997-98,February,5.421,6664,119.0,23.0057,1.88,33.75,84.04,,84.62,1.82,0.0
82e457fffffffff,2000,-59.7563,89.8911,5,1,1,SH,2000-01,December,5.0,172,34.4,6.88,1.39,33.67,1.92,,,1.12,0.0
82e457fffffffff,2001,-61.6915,90.2479,39,3,1,AA,2000-01,January,5.019,177,4.54,0.9011,1.82,33.69,8.65,,148.29,1.45,0.0
82e457fffffffff,2002,-60.4289,89.246,27,1,1,AA,2002-03,December,4.987,4062,150.44,30.1296,-0.37,33.83,14.47,,22.05,0.71,0.0
82e457fffffffff,2004,-61.3215,89.7092,40,2,1,AA,2003-04,February,4.942,6264,156.6,31.6906,0.93,33.14,19.06,,731.04,2.03,0.0
82e457fffffffff,2005,-60.4371,92.2116,6,1,1,AA,2004-05,March,4.957,348,58.0,11.7006,2.02,33.83,1.68,,61.9,1.23,0.0
82e457fffffffff,2007,-60.1152,91.54,72,2,1,AA,2006-07;2007-08,March;November,4.976,10620,147.5,29.6082,0.85,33.72,2.04,0.25,197.42,0.97,0.0
82e457fffffffff,2009,-61.6745,90.1218,77,3,1,AA,2008-09,January;March,4.984,12102,157.17,31.5109,0.8,33.83,1.68,0.91,399.39,1.25,0.0
82e457fffffffff,2010,-61.8074,90.7112,65,3,1,AA,2009-10,February;March,4.962,9371,144.17,29.0842,1.32,33.21,5.57,0.6,242.83,1.52,0.0
82e457fffffffff,2012,-60.1526,88.4066,22,1,1,AA,2011-12,February,5.0,5149,234.05,46.8091,1.5,33.68,0.75,1.0,400.68,2.13,0.0
82e457fffffffff,2013,-60.325,90.2086,28,1,1,AA,2012-13,February,5.0,7218,257.79,51.5571,2.09,33.63,1.07,1.32,313.4,2.04,0.0
82e457fffffffff,2014,-61.0275,89.8459,38,2,1,AA,2013-14,February,4.976,4513,118.76,23.8784,1.79,33.66,358.59,0.68,301.43,1.94,0.0
82e457fffffffff,2015,-60.6652,89.3117,32,1,1,AA,2014-15,February,5.0,4954,154.81,30.9625,1.73,33.61,1248.96,1.28,288.35,1.91,0.0
82e457fffffffff,2017,-61.2791,90.4487,33,1,1,AA,2016-17,February,5.003,3305,100.15,20.0225,2.13,33.79,339.5,1.0,363.3,2.09,0.0
82e45ffffffffff,1998,-61.6567,83.7022,39,2,1,AA,1997-98,February,5.082,97,2.49,0.4896,1.11,33.47,26.62,,450.3,1.55,0.0
82e45ffffffffff,2001,-63.1518,83.9626,2,1,1,AA,2000-01,January,5.0,4,2.0,0.4,0.6,32.23,3.51,,353.37,0.62,0.0
82e45ffffffffff,2002,-61.2804,82.9802,37,1,1,AA,2001-02,January,5.0,1145,30.95,6.1892,0.98,,22.68,,25.69,1.43,0.0
82e45ffffffffff,2006,-61.1241,82.9455,38,1,1,AA,2005-06,March,5.0,12239,322.08,64.4158,0.68,33.83,2.97,,67.1,1.08,0.0
82e45ffffffffff,2009,-61.8363,83.286,63,4,2,AA;UM,2008-09,January;March,5.04,8785,139.44,27.5301,0.68,33.47,7.03,1.26,278.04,1.24,0.0
82e45ffffffffff,2012,-61.6586,84.2975,40,1,1,AA,2011-12,February,5.0,3167,79.17,15.835,1.01,33.43,1.25,1.15,147.2,1.62,0.0
82e45ffffffffff,2014,-62.2878,84.6037,29,1,1,AA,2013-14,February,5.0,2209,76.17,15.2345,0.94,33.4,436.3,0.97,22.14,1.39,0.0
82e45ffffffffff,2015,-61.4469,85.9153,12,1,1,AA,2014-15,February,4.81,608,50.67,10.8458,0.67,33.15,1553.38,1.92,11.91,1.5,0.0
82e45ffffffffff,2023,-60.4408,82.3739,26,1,1,IN,2022-23,February,5.0,2430,93.46,18.6923,1.05,33.99,2.6,1.31,533.72,1.62,0.0
82e46ffffffffff,2004,-66.2087,79.5272,1,1,1,AA,2003-04,February,7.3,15,15.0,2.0548,-0.38,32.71,32.99,,0.0,-0.48,0.0
82e477fffffffff,1993,-63.0058,93.1251,36,1,1,AA,1992-93,January,4.349,42,1.17,0.2683,,33.84,,,,0.9,0.005
82e477fffffffff,2000,-62.5285,93.551,10,1,1,AA,1999-00,January,5.0,593,59.3,11.86,-0.46,33.86,20.32,,413.74,0.93,0.0
82e477fffffffff,2003,-62.8488,92.7185,27,2,1,AA,2002-03,January,5.016,2417,89.52,17.8339,0.1,33.78,10.51,,271.09,0.93,0.0
82e477fffffffff,2010,-62.6023,93.9954,12,2,1,AA,2009-10,February,4.692,458,38.17,8.2076,0.54,32.84,1.47,0.0,75.36,1.43,0.0
82e477fffffffff,2011,-63.637,94.0908,72,3,1,AA,2010-11,February;March,4.975,8692,120.72,24.2767,-0.43,33.53,2.26,0.01,215.0,0.21,0.0
82e477fffffffff,2021,-62.2978,93.7916,3,1,1,IN,2020-21,February,4.21,324,108.0,28.2684,0.97,33.55,4.37,1.0,343.97,1.2,0.0
82e487fffffffff,2002,-52.0523,101.8154,38,1,1,AA,2001-02,January,5.0,1957,51.5,10.3,4.8,,4.69,,271.79,5.0,0.0
82e487fffffffff,2003,-52.8178,102.0979,37,1,1,AA,2002-03,March,5.0,2678,72.38,14.4757,5.02,33.79,3.06,,306.32,4.82,0.0
82e487fffffffff,2005,-51.8728,101.7864,61,4,1,AA,2005-06,December;November,5.049,20510,336.23,67.0372,4.23,33.94,3.66,,443.48,3.59,0.0
82e487fffffffff,2012,-52.197,101.6344,37,1,1,AA,2011-12,February,5.0,3874,104.7,20.9405,4.87,33.43,0.85,0.0,322.39,4.82,0.0
82e487fffffffff,2023,-51.5037,100.6966,29,1,1,IN,2022-23,February,5.0,1291,44.52,8.9034,5.58,33.93,2.46,0.0,796.58,5.03,0.0
82e48ffffffffff,2002,-53.4783,97.5499,33,2,1,AA,2001-02,January,4.935,8060,244.24,49.0039,3.68,,10.51,,89.76,4.06,0.0
82e48ffffffffff,2003,-53.6789,97.2976,35,1,1,AA,2002-03,March,5.0,4265,121.86,24.3714,4.61,33.79,4.44,,53.25,4.37,0.0
82e48ffffffffff,2005,-51.8378,96.4582,30,1,1,AA,2005-06,November,5.0,9036,301.2,60.24,,,,,630.24,3.55,0.0
82e48ffffffffff,2006,-52.0998,95.6709,28,2,1,UM,2005-06,January,4.961,5839,208.54,42.1243,6.21,33.91,4.44,,43.46,5.07,0.0
82e48ffffffffff,2009,-53.4737,95.9316,22,1,1,UM,2008-09,January,5.01,529,24.05,4.8021,5.96,33.83,0.87,,643.77,4.28,0.0
82e48ffffffffff,2023,-53.3475,97.6285,34,1,1,IN,2022-23,February,5.0,4891,143.85,28.7706,4.29,33.9,2.82,0.0,136.19,3.96,0.0
82e497fffffffff,2005,-49.9397,102.2726,43,2,1,AA,2005-06,December;November,5.0,8829,205.33,41.0651,5.82,34.06,4.21,,21.18,4.92,0.0
82e497fffffffff,2012,-49.4043,102.6064,30,2,1,AA,2011-12,February,4.963,2565,85.5,17.1808,6.34,33.54,0.66,0.0,285.63,7.03,0.0
82e497fffffffff,2023,-49.739,103.3033,29,2,1,IN,2022-23,February,4.979,3718,128.21,25.6823,6.29,33.91,3.37,0.34,20.86,6.47,0.0
82e49ffffffffff,2003,-49.3502,97.4336,30,1,1,AA,2003-04,November,5.0,3232,107.73,21.5467,,,9.68,,1206.37,5.54,0.0
82e49ffffffffff,2005,-49.9779,98.1328,44,3,2,AA;UM,2004-05;2005-06,January;November,5.041,8738,198.59,39.3443,6.22,,3.72,,421.95,6.04,0.0
82e49ffffffffff,2006,-49.9953,98.4622,39,2,1,UM,2005-06,January,5.057,7447,190.95,37.3067,6.86,33.95,3.88,,284.3,6.38,0.0
82e49ffffffffff,2008,-49.6908,97.9073,35,1,1,UM,2007-08,January,5.0,4022,114.91,22.9829,6.47,33.83,4.34,,57.18,6.42,0.0
82e4a7fffffffff,1999,-55.8352,106.1789,15,1,1,AA,1999-00,October,5.0,1174,78.27,15.6533,0.21,33.98,7.72,,26.73,0.6,0.0
82e4a7fffffffff,2000,-54.6393,105.6982,38,1,1,AA,1999-00,February,4.964,5024,132.21,26.6339,2.51,33.83,6.54,,258.6,3.28,0.0
82e4a7fffffffff,2002,-54.4737,106.0725,46,2,1,AA,2001-02;2002-03,December;March,5.0,9252,201.13,40.2261,3.33,33.9,5.94,,710.03,2.93,0.0
82e4a7fffffffff,2004,-55.5708,106.6088,20,1,1,AA,2003-04,February,5.0,1933,96.65,19.33,3.69,33.57,5.8,,354.0,3.1,0.0
82e4a7fffffffff,2006,-54.5542,105.7464,74,2,1,AA,2005-06;2006-07,March;November,5.0,11151,150.69,30.1378,2.46,33.9,0.8,,560.17,2.52,0.0
82e4a7fffffffff,2008,-54.5468,104.0733,16,1,1,AA,2007-08,March,5.102,742,46.38,9.2135,3.27,33.82,2.76,0.0,720.85,3.25,0.0
82e4a7fffffffff,2015,-55.564,106.3603,20,1,1,SH2,2014-15,February,5.0,1530,76.5,15.3,2.85,33.82,67.96,0.0,,3.46,0.0
82e4a7fffffffff,2017,-55.4516,106.1148,30,1,1,AA,2017-18,November,5.0,6507,216.9,43.38,0.91,33.92,199.41,0.0,150.09,0.93,0.0
82e4a7fffffffff,2019,-55.2564,106.3807,33,1,1,AA,2019-20,November,5.0,8528,258.42,51.6848,1.03,33.91,205.23,1.0,201.39,1.2,0.0
82e4affffffffff,2000,-55.862,100.7534,35,2,1,AA,1999-00,February,4.993,5029,143.69,28.8351,1.69,33.81,9.99,,164.62,2.72,0.0
82e4affffffffff,2002,-55.8978,100.7296,60,3,1,AA,2001-02;2002-03,December;March,5.002,14929,248.82,49.7604,2.26,33.86,7.58,,141.46,2.3,0.0
82e4affffffffff,2005,-54.9122,102.7768,23,1,1,AA,2005-06,December,5.0,8009,348.22,69.6435,3.02,33.94,3.92,,114.53,2.03,0.0
82e4affffffffff,2006,-55.8542,101.636,34,3,1,AA,2005-06;2006-07,March;November,4.937,8904,261.88,53.8098,0.81,33.92,1.74,,57.07,1.48,0.0
82e4affffffffff,2008,-54.6393,100.1931,38,1,1,AA,2007-08,March,5.0,4896,128.84,25.7684,3.05,33.84,3.18,0.0,228.97,3.28,0.0
82e4affffffffff,2012,-55.2636,100.456,40,2,1,AA,2011-12,February,4.986,6390,159.75,32.0583,2.92,33.5,0.77,0.0,442.04,3.19,0.0
82e4affffffffff,2019,-56.4403,101.3287,18,1,1,AA,2019-20,November,5.0,2274,126.33,25.2667,0.25,33.94,138.87,1.0,730.74,0.51,0.0
